Date,doy,Aquifer,PE,month,mday,is_holiday,wday,API,lagAPI,Tmax,Tmaxlag1,Sun,Sunlag1,WVRain,KerburnRain,Rain_L7DAYS,Rain_L6DAYS,Rain_L5DAYS,Rain_L4DAYS,Rain_L3DAYS,Rain_L2DAYS,Season,Rainlag1,Rainlag2,Rainlag3,PElag1,PElag2,PElag3,ANcyc,storage,Storagelag1,Lower Hutt fTemp,Lower Hutt fPrecp,Lower Hutt cm,Lower Hutt stat,Lower Hutt,Restriction level
17/09/2024,261,14.0,1,9,30,0,1,49.609083142698374,44.51135392837297,9,11.0,1.6,0.0,23.61904761904762,0,46.999999999999986,45.00000000000005,45.00000000000004,37.599999999999966,29.000000000000185,24.800000000000075,3,24.8,4.2,8.6,1.0,2.0,1.0,-0.23449138957041052,47.71345568041848,42.779153298204264,0.6094845382653141,1.0,0.9762088444196756,199,0.0,0.0
18/09/2024,262,1.8,2,9,30,0,2,41.4872665141587,49.609083142698374,13,9.0,10.8,1.6,6.0,1,58.999999999999986,59.00000000000005,51.600000000000044,42.999999999999964,38.800000000000196,14.000000000000075,3,14.0,24.8,4.2,1.0,1.0,2.0,-0.21772323039653224,40.69589672348009,47.71345568041848,0.6570454469451417,0.9334519735072657,0.9762088444196756,203,0.0,0.0
19/09/2024,263,0.0,2,9,30,0,3,33.18981321132696,41.4872665141587,14,13.0,7.7,10.8,0.0,6,60.79999999999998,53.40000000000005,44.80000000000004,40.59999999999996,15.800000000000189,1.8000000000000747,3,1.8,14.0,24.8,2.0,1.0,1.0,-0.20089055513063528,33.31898217159863,40.69589672348009,0.6705166709209236,0.7661230568490006,0.9762088444196756,236,0.0,0.0
20/09/2024,264,1.6,2,9,30,0,4,28.15185056906157,33.18981321132696,15,14.0,7.0,7.7,3.8095238095238093,47,53.39999999999998,44.80000000000005,40.60000000000004,15.799999999999963,1.8000000000001886,7.460698725481052e-14,3,0.0,1.8,14.0,2.0,2.0,1.0,-0.18399835165767986,28.72942934052094,33.31898217159863,0.6845795512362581,0.7279399010066439,0.9762088444196756,183,0.0,0.0
21/09/2024,265,1.4,3,9,30,0,5,23.921480455249256,28.15185056906157,16,15.0,10.6,7.0,8.095238095238095,2,46.39999999999998,42.200000000000045,17.400000000000045,3.3999999999999644,1.6000000000001884,1.6000000000000747,3,1.6,0.0,1.8,2.0,2.0,2.0,-0.1670516255021195,24.790552047919505,28.72942934052094,0.699199162069106,0.727939883449596,0.9762088444196756,234,0.0,0.0
22/09/2024,266,3.2,2,9,30,0,6,22.337184364199405,23.921480455249256,15,16.0,5.8,10.6,0.47619047619047616,0,43.59999999999998,18.80000000000005,4.8000000000000425,2.9999999999999645,3.0000000000001883,1.400000000000074,3,1.4,1.6,0.0,3.0,2.0,2.0,-0.15005539834465262,23.197095298164328,24.790552047919505,0.6845795512362581,0.7279401210527305,0.9762088444196756,187,0.0,0.0
23/09/2024,267,2.2,3,9,30,0,0,20.069747491359525,22.337184364199405,15,15.0,8.4,5.8,4.571428571428571,0,21.99999999999998,8.00000000000005,6.200000000000043,6.199999999999965,4.600000000000188,3.200000000000075,3,3.2,1.4,1.6,2.0,3.0,2.0,-0.13301470653419636,20.98613701882999,23.197095298164328,0.6845795512362581,0.8831821101045145,0.9762088444196756,215,0.0,0.0
24/09/2024,268,0.0,3,9,30,0,1,16.05579799308762,20.069747491359525,20,15.0,8.9,8.4,0.23809523809523808,1,10.199999999999978,8.400000000000048,8.400000000000043,6.799999999999964,5.400000000000189,2.200000000000075,3,2.2,3.2,1.4,3.0,2.0,3.0,-0.11593459959550066,17.18199576562439,20.98613701882999,0.7622519010210416,0.9334519735072657,0.9762088444196756,254,0.0,0.0
25/09/2024,269,1.4,3,9,30,0,2,14.244638394470096,16.05579799308762,15,20.0,10.1,8.9,0.47619047619047616,7,8.399999999999977,8.400000000000048,6.800000000000042,5.399999999999965,2.2000000000001885,7.460698725481052e-14,3,0.0,2.2,3.2,3.0,3.0,2.0,-0.09882013873287211,15.336313061026479,17.18199576562439,0.6845795512362581,0.7567831434175052,0.9762088444196756,221,0.0,0.0
26/09/2024,270,6.4,2,9,30,0,3,17.795710715576078,14.244638394470096,14,15.0,3.3,10.1,0.0,1,9.799999999999978,8.200000000000049,6.800000000000042,3.599999999999964,1.4000000000001886,1.400000000000075,3,1.4,0.0,2.2,3.0,3.0,3.0,-0.08167639533042288,18.35692704339848,15.336313061026479,0.6705166709209236,0.749727845204476,0.9762088444196756,190,0.0,0.0
27/09/2024,271,3.8,2,9,30,0,4,18.03656857246086,17.795710715576078,13,14.0,7.4,3.3,8.380952380952381,21,14.599999999999977,13.200000000000049,10.000000000000043,7.799999999999966,7.80000000000019,6.400000000000074,3,6.4,1.4,0.0,2.0,3.0,3.0,-0.06450844944931713,18.473496393957554,18.35692704339848,0.6570454469451417,0.7280195677503766,0.9762088444196756,217,0.0,0.0
28/09/2024,272,1.2,2,9,30,0,5,15.62925485796869,18.03656857246086,15,13.0,10.6,7.4,0.0,23,16.99999999999998,13.80000000000005,11.600000000000042,11.599999999999966,10.20000000000019,3.8000000000000744,3,3.8,6.4,1.4,2.0,2.0,3.0,-0.04732138832243232,16.212435096140357,18.473496393957554,0.6845795512362581,0.7279407254790523,0.9762088444196756,213,0.0,0.0
29/09/2024,273,0.0,2,9,30,0,6,12.503403886374953,15.62925485796869,17,15.0,8.4,10.6,0.0,3,14.999999999999979,12.80000000000005,12.800000000000042,11.399999999999965,5.000000000000188,1.2000000000000746,3,1.2,3.8,6.4,2.0,2.0,2.0,-0.03012030484690836,13.273619195490896,16.212435096140357,0.7143319978944643,0.7279403406454814,0.9762088444196756,211,0.0,0.0
30/09/2024,274,0.0,3,9,30,0,0,10.002723109099962,12.503403886374953,18,17.0,11.9,8.4,0.0,2,12.79999999999998,12.80000000000005,11.400000000000041,4.9999999999999645,1.2000000000001882,0.0,3,0.0,1.2,3.8,2.0,2.0,2.0,-0.012910296075008843,10.867520239994617,13.273619195490896,0.7299261605458265,0.7280453883225118,0.9762088444196756,226,0.0,0.0
01/10/2024,275,0.0,2,10,31,0,1,8.00217848727997,10.002723109099962,16,18.0,9.9,11.9,0.0,6,12.79999999999998,11.40000000000005,5.000000000000042,1.1999999999999644,0.0,0.0,3,0.0,0.0,1.2,3.0,2.0,2.0,0.004303538296243821,8.897573030181002,10.867520239994617,0.699199162069106,0.7403724513446892,0.9813519014460632,192,0.0,0.0
02/10/2024,276,2.8,3,10,31,0,2,9.201742789823976,8.00217848727997,18,16.0,3.2,9.9,0.0,1,11.399999999999977,5.00000000000005,1.200000000000042,-3.552713678800501e-14,1.8829382497642655e-13,7.460698725481052e-14,3,0.0,0.0,0.0,2.0,3.0,2.0,0.021516097436222233,9.822486124474686,8.897573030181002,0.7299261605458265,0.749727845204476,0.9813519014460632,153,0.0,0.0
03/10/2024,277,4.0,2,10,31,0,3,11.361394231859181,9.201742789823976,16,18.0,0.0,3.2,3.8095238095238093,30,7.799999999999979,4.00000000000005,2.8000000000000416,2.7999999999999643,2.800000000000188,2.8000000000000744,3,2.8,0.0,0.0,3.0,2.0,3.0,0.03872228089217399,11.66735640022955,9.822486124474686,0.699199162069106,0.7279482829601609,0.9813519014460632,168,0.0,0.0
04/10/2024,278,2.2,3,10,31,0,4,11.289115385487346,11.361394231859181,17,16.0,10.4,0.0,0.8095238095238095,0,7.999999999999978,6.80000000000005,6.8000000000000425,6.799999999999964,6.800000000000188,4.000000000000075,3,4.0,2.8,0.0,2.0,3.0,2.0,0.05591699010060302,11.546385208131351,11.66735640022955,0.7143319978944643,0.7279853294212917,0.9813519014460632,198,0.0,0.0
05/10/2024,279,5.0,3,10,31,0,5,14.031292308389878,11.289115385487346,17,17.0,9.3,10.4,0.0,2,8.999999999999979,9.00000000000005,9.000000000000043,8.999999999999964,6.200000000000188,2.200000000000075,3,2.2,4.0,2.8,3.0,2.0,3.0,0.07309512989807687,13.985111829832306,11.546385208131351,0.7143319978944643,0.727974199721908,0.9813519014460632,176,0.0,0.0
06/10/2024,280,7.6,2,10,31,0,6,18.825033846711904,14.031292308389878,15,17.0,1.8,9.3,1.2857142857142858,27,13.99999999999998,14.000000000000052,14.00000000000004,11.199999999999962,7.200000000000189,5.000000000000075,3,5.0,2.2,4.0,3.0,3.0,2.0,0.0902516100310407,18.338272523355087,13.985111829832306,0.6845795512362581,0.7280195677503766,0.9813519014460632,158,0.0,0.0
07/10/2024,281,4.6,2,10,31,0,0,19.660027077369524,18.825033846711904,16,15.0,3.7,1.8,14.761904761904763,0,21.59999999999998,21.60000000000005,18.80000000000004,14.799999999999963,12.600000000000188,7.600000000000074,3,7.6,5.0,2.2,2.0,3.0,3.0,0.10738134666416217,19.18330035240219,18.338272523355087,0.699199162069106,0.7280195677503766,0.9813519014460632,181,0.0,0.0
08/10/2024,282,3.6,3,10,31,0,1,19.32802166189562,19.660027077369524,15,16.0,3.1,3.7,3.0,0,26.199999999999978,23.40000000000005,19.400000000000038,17.199999999999964,12.20000000000019,4.600000000000074,3,4.6,7.6,5.0,2.0,2.0,3.0,0.12447926388678869,18.968804388639683,19.18330035240219,0.6845795512362581,0.7280795699972209,0.9813519014460632,165,0.0,0.0
09/10/2024,283,4.8,4,10,31,0,2,20.262417329516495,19.32802166189562,15,15.0,11.9,3.1,5.333333333333333,0,26.999999999999975,23.000000000000046,20.80000000000004,15.799999999999965,8.200000000000188,3.600000000000075,3,3.6,4.6,7.6,3.0,2.0,2.0,0.141540295217043,19.880805428228328,18.968804388639683,0.6845795512362581,1.0,0.9813519014460632,210,0.0,0.0
10/10/2024,284,3.0,3,10,31,0,3,19.209933863613198,20.262417329516495,12,15.0,8.1,11.9,3.5714285714285716,3,27.799999999999976,25.60000000000005,20.60000000000004,12.999999999999964,8.400000000000187,4.800000000000075,3,4.8,3.6,4.6,4.0,3.0,2.0,0.15855938510313475,18.99606550388048,19.880805428228328,0.6441922856032091,0.8452086449288466,0.9813519014460632,208,0.0,0.0
11/10/2024,285,1.4,3,10,31,0,4,16.76794709089056,19.209933863613198,15,12.0,12.0,8.1,0.0,0,28.59999999999998,23.60000000000005,16.000000000000043,11.399999999999965,7.800000000000187,3.000000000000075,3,3.0,4.8,3.6,3.0,4.0,3.0,0.17553149042142777,16.821547743964864,18.99606550388048,0.6845795512362581,0.8452086449288466,0.9813519014460632,189,0.0,0.0
12/10/2024,286,0.0,3,10,31,0,5,13.414357672712448,16.76794709089056,16,15.0,11.9,12.0,0.0,6,24.99999999999998,17.40000000000005,12.800000000000042,9.199999999999966,4.400000000000189,1.4000000000000745,3,1.4,3.0,4.8,3.0,3.0,4.0,0.19245158197082995,13.772318452353579,16.821547743964864,0.699199162069106,0.749727845204476,0.9813519014460632,182,0.0,0.0
13/10/2024,287,39.4,2,10,31,0,6,50.13148613816996,13.414357672712448,12,16.0,0.1,11.9,0.23809523809523808,3,17.399999999999977,12.800000000000047,9.200000000000038,4.399999999999963,1.4000000000001904,7.815970093361102e-14,3,0.0,1.4,3.0,3.0,3.0,3.0,0.209314645963048,46.98586230176281,13.772318452353579,0.6441922856032091,0.749727845204476,0.9813519014460632,155,0.0,0.0
14/10/2024,288,25.4,1,10,31,0,0,65.50518891053596,50.13148613816996,11,12.0,1.0,0.1,37.04761904761905,0,52.19999999999997,48.60000000000006,43.80000000000005,40.79999999999996,39.40000000000018,39.40000000000007,3,39.4,0.0,1.4,2.0,3.0,3.0,0.22611568550828803,61.489964785436925,46.98586230176281,0.6319753522751722,0.749727845204476,0.9813519014460632,127,0.0,0.0
15/10/2024,289,4.0,2,10,31,0,1,56.40415112842877,65.50518891053596,13,11.0,5.6,1.0,0.0,0,73.99999999999997,69.20000000000005,66.20000000000005,64.79999999999995,64.80000000000018,25.40000000000007,3,25.4,39.4,0.0,1.0,2.0,3.0,0.24284972209593494,53.969110113959715,61.489964785436925,0.6570454469451417,0.8452086449288466,0.9813519014460632,200,0.0,0.0
16/10/2024,290,1.4,3,10,31,0,2,46.523320902743016,56.40415112842877,13,13.0,7.1,5.6,0.0,10,73.19999999999997,70.20000000000005,68.80000000000004,68.79999999999995,29.40000000000019,4.000000000000071,3,4.0,25.4,39.4,2.0,1.0,2.0,0.25951179706979943,45.455054895004885,53.969110113959715,0.6570454469451417,0.7443983276195576,0.9813519014460632,209,0.0,0.0
17/10/2024,291,0.0,3,10,31,0,3,37.21865672219442,46.523320902743016,16,13.0,11.5,7.1,0.0,7,71.59999999999998,70.20000000000005,70.20000000000005,30.79999999999996,5.400000000000192,1.400000000000071,3,1.4,4.0,25.4,3.0,2.0,1.0,0.276096973097468,37.21545132538835,45.455054895004885,0.699199162069106,0.7302497542313873,0.9813519014460632,184,0.0,0.0
18/10/2024,292,0.0,2,10,31,0,4,29.774925377755537,37.21865672219442,17,16.0,3.8,11.5,0.0,3,70.19999999999997,70.20000000000005,30.80000000000004,5.399999999999965,1.4000000000001918,0.0,3,0.0,1.4,4.0,3.0,3.0,2.0,0.2926003356333479,30.46943448977218,37.21545132538835,0.7143319978944643,0.7289354993001415,0.9813519014460632,171,0.0,0.0
19/10/2024,293,0.0,2,10,31,0,5,23.81994030220443,29.774925377755537,20,17.0,10.1,3.8,0.0,39,70.19999999999997,30.800000000000054,5.400000000000043,1.3999999999999644,0.0,0.0,3,0.0,0.0,1.4,2.0,3.0,3.0,0.30901699437494723,24.946263045671408,30.46943448977218,0.7622519010210416,0.7279401210527305,0.9813519014460632,173,0.0,0.0
20/10/2024,294,0.0,4,10,31,0,6,19.055952241763546,23.81994030220443,20,20.0,11.9,10.1,0.0,2,30.799999999999976,5.400000000000057,1.4000000000000425,0.0,0.0,0.0,3,0.0,0.0,0.0,2.0,2.0,3.0,0.32534208471198034,20.42427272986398,24.946263045671408,0.7622519010210416,0.7279410156983254,0.9813519014460632,200,0.0,0.0
21/10/2024,295,0.0,3,10,31,0,0,15.244761793410838,19.055952241763546,18,20.0,8.6,11.9,0.0,0,5.399999999999979,1.4000000000000568,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,4.0,2.0,2.0,0.34157076916785517,16.721980193191623,20.42427272986398,0.7299261605458265,0.7279425818008814,0.9813519014460632,184,0.0,0.0
22/10/2024,296,0.0,4,10,31,0,1,12.195809434728671,15.244761793410838,21,18.0,11.6,8.6,0.0,0,1.3999999999999786,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,3.0,4.0,2.0,0.35769823883312546,13.690799436526873,16.721980193191623,0.7788431486222019,0.8831821101045145,0.9813519014460632,207,0.0,0.0
23/10/2024,297,0.0,3,10,31,0,2,9.756647547782938,12.195809434728671,16,21.0,1.2,11.6,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,4.0,3.0,4.0,0.3737197147904684,11.209078532907256,13.690799436526873,0.699199162069106,0.9334519735072657,0.9813519014460632,134,0.0,0.0
24/10/2024,298,1.4,5,10,31,0,3,9.20531803822635,9.756647547782938,17,16.0,9.4,1.2,0.0,0,-2.1316282072803006e-14,5.684341886080802e-14,4.263256414560601e-14,-3.552713678800501e-14,1.9184653865522705e-13,7.105427357601002e-14,3,0.0,0.0,0.0,3.0,4.0,3.0,0.38963044953078774,10.446102037011524,11.209078532907256,0.7143319978944643,0.9334519735072657,0.9813519014460632,178,0.0,0.0
25/10/2024,299,3.4,3,10,31,0,4,10.764254430581081,9.20531803822635,17,17.0,0.0,9.4,9.666666666666666,3,1.3999999999999786,1.4000000000000568,1.4000000000000425,1.3999999999999644,1.4000000000001918,1.400000000000071,3,1.4,0.0,0.0,5.0,3.0,4.0,0.4054257283599965,11.634122185166193,10.446102037011524,0.7143319978944643,0.8165237836652541,0.9813519014460632,157,0.0,0.0
26/10/2024,300,14.8,2,10,31,0,5,23.411403544464868,10.764254430581081,18,17.0,0.4,0.0,18.428571428571427,0,4.799999999999979,4.8000000000000576,4.800000000000043,4.799999999999965,4.800000000000193,3.4000000000000696,3,3.4,1.4,0.0,3.0,5.0,3.0,0.42110087079608916,22.93913789029172,11.634122185166193,0.7299261605458265,0.8452086449288466,0.9813519014460632,174,0.0,0.0
27/10/2024,301,8.0,4,10,31,0,6,26.729122835571896,23.411403544464868,16,18.0,7.8,0.4,18.142857142857142,0,19.59999999999998,19.60000000000006,19.600000000000044,19.599999999999966,18.200000000000195,14.800000000000072,3,14.8,3.4,1.4,2.0,3.0,5.0,0.43665123195606304,26.031747516758934,22.93913789029172,0.699199162069106,0.8452086449288466,0.9813519014460632,142,0.0,0.0
28/10/2024,302,4.0,3,10,31,1,0,25.38329826845752,26.729122835571896,15,16.0,5.7,7.8,3.1904761904761907,1,27.59999999999998,27.60000000000006,27.600000000000044,26.199999999999967,22.800000000000193,8.000000000000071,3,8.0,14.8,3.4,4.0,2.0,3.0,0.4520722039323045,24.938377186772286,26.031747516758934,0.6845795512362581,0.9334519735072657,0.9813519014460632,147,0.0,0.0
29/10/2024,303,6.4,3,10,31,0,1,26.706638614766014,25.38329826845752,16,15.0,4.6,5.7,19.80952380952381,9,31.59999999999998,31.60000000000006,30.200000000000045,26.79999999999997,12.00000000000019,4.000000000000071,3,4.0,8.0,14.8,3.0,4.0,2.0,0.46735921715800205,26.218432236173417,24.938377186772286,0.699199162069106,0.7443983276195576,0.9813519014460632,179,0.0,0.0
30/10/2024,304,4.6,2,10,31,0,2,25.965310891812813,26.706638614766014,15,16.0,5.7,4.6,19.285714285714285,0,37.99999999999998,36.60000000000006,33.200000000000045,18.399999999999963,10.400000000000192,6.400000000000071,3,6.4,4.0,8.0,3.0,3.0,4.0,0.4825077417612184,25.635029448452716,26.218432236173417,0.6845795512362581,0.7443983276195576,0.9813519014460632,170,0.0,0.0
31/10/2024,305,2.0,3,10,31,0,3,22.772248713450253,25.965310891812813,18,15.0,11.9,5.7,3.8095238095238093,0,41.19999999999998,37.80000000000006,23.000000000000043,14.999999999999964,11.000000000000192,4.600000000000071,3,4.6,6.4,4.0,2.0,3.0,3.0,0.4975132889071803,22.800879434728113,25.635029448452716,0.7299261605458265,0.749727845204476,0.9813519014460632,202,0.0,0.0
01/11/2024,306,0.0,3,11,30,0,4,18.217798970760203,22.772248713450253,18,18.0,6.2,11.9,0.0,0,39.79999999999998,25.000000000000057,17.000000000000043,12.999999999999964,6.6000000000001915,2.000000000000071,3,2.0,4.6,6.4,3.0,2.0,3.0,0.5123714121284235,18.667781190435218,22.800879434728113,0.7299261605458265,1.0,1.0651928263724313,232,0.0,0.0
02/11/2024,307,0.0,4,11,30,0,5,14.574239176608163,18.217798970760203,18,18.0,0.4,6.2,1.9523809523809523,0,24.99999999999998,17.000000000000057,13.000000000000043,6.599999999999964,2.000000000000192,0.0,3,0.0,2.0,4.6,3.0,3.0,2.0,0.5270777086423716,15.28388655234001,18.667781190435218,0.7299261605458265,1.0,1.0651928263724313,206,0.0,0.0
03/11/2024,308,0.0,4,11,30,0,6,11.65939134128653,14.574239176608163,18,18.0,0.4,0.4,0.23809523809523808,0,16.99999999999998,13.000000000000057,6.600000000000042,1.9999999999999645,0.0,0.0,3,0.0,0.0,2.0,4.0,3.0,3.0,0.5416278206559811,12.513387946955774,15.28388655234001,0.7299261605458265,1.0,1.0651928263724313,191,0.0,0.0
04/11/2024,309,0.0,3,11,30,0,0,9.327513073029225,11.65939134128653,18,18.0,3.2,0.4,0.0,3,12.999999999999979,6.6000000000000565,2.0000000000000426,0.0,0.0,0.0,3,0.0,0.0,0.0,4.0,4.0,3.0,0.5560174366570438,10.245095537368043,12.513387946955774,0.7299261605458265,0.8452086449288466,1.0651928263724313,219,0.0,0.0
05/11/2024,310,6.0,2,11,30,0,1,13.46201045842338,9.327513073029225,18,18.0,3.3,3.2,0.0,3,6.599999999999978,2.000000000000057,4.263256414560601e-14,-3.552713678800501e-14,1.9184653865522705e-13,7.105427357601002e-14,3,0.0,0.0,0.0,3.0,4.0,4.0,0.5702422926917867,13.826052192325754,10.245095537368043,0.7299261605458265,0.7784873794153713,1.0651928263724313,221,0.0,0.0
06/11/2024,311,3.8,2,11,30,0,2,14.569608366738706,13.46201045842338,18,18.0,0.0,3.3,8.380952380952381,0,7.99999999999998,6.000000000000058,6.0000000000000435,5.999999999999965,6.000000000000193,6.000000000000072,3,6.0,0.0,0.0,2.0,3.0,4.0,0.5842981736283683,14.763929815036692,13.826052192325754,0.7299261605458265,0.7784873794153713,1.0651928263724313,184,0.0,0.0
07/11/2024,312,1.4,3,11,30,0,3,13.055686693390966,14.569608366738706,18,18.0,4.9,0.0,0.23809523809523808,6,9.799999999999978,9.800000000000056,9.800000000000042,9.799999999999963,9.80000000000019,3.8000000000000704,3,3.8,6.0,0.0,2.0,2.0,3.0,0.5981809144059166,13.356568104309586,14.763929815036692,0.7299261605458265,0.749727845204476,1.0651928263724313,227,0.0,0.0
08/11/2024,313,1.4,4,11,30,0,4,11.844549354712774,13.055686693390966,17,18.0,2.4,4.9,0.0,8,11.199999999999978,11.200000000000056,11.200000000000042,11.199999999999964,5.200000000000191,1.4,3,1.4,3.8,6.0,3.0,2.0,2.0,0.6118864012687242,12.204317791032867,13.356568104309586,0.7143319978944643,0.7332987866523237,1.0651928263724313,175,0.0,0.0
09/11/2024,314,6.2,4,11,30,0,5,15.675639483770219,11.844549354712774,18,17.0,1.5,2.4,0.0,2,12.59999999999998,12.600000000000058,12.600000000000044,6.599999999999965,2.8000000000001917,1.4000000000000705,3,1.4,1.4,3.8,4.0,3.0,2.0,0.6254105729852464,15.611396950437914,12.204317791032867,0.7299261605458265,0.7309977438487835,1.0651928263724313,180,0.0,0.0
10/11/2024,315,3.8,3,11,30,0,6,16.340511587016177,15.675639483770219,18,18.0,2.8,1.5,31.761904761904763,3,18.79999999999998,18.800000000000058,12.800000000000043,8.999999999999964,7.600000000000191,6.200000000000071,3,6.2,1.4,1.4,4.0,4.0,3.0,0.6387494220515268,16.225646473349688,15.611396950437914,0.7299261605458265,0.7350341003572551,1.0651928263724313,188,0.0,0.0
